ID,condition,scale,set,item,response,value
c6j42ftNJW,DL,nfc,NA,NfC_4,eher zutreffend,2
c6j42ftNJW,DL,nfc,NA,NfC_5,weder noch,3
c6j42ftNJW,DL,nfc,NA,NfC_6,weder noch,3
c6j42ftNJW,DL,nfc,NA,NfC_7,eher zutreffend,2
c6j42ftNJW,DL,nfc,NA,NfC_8,eher zutreffend,2
c6j42ftNJW,DL,nfc,NA,NfC_9,weder noch,3
cuTpua0MA8,FT,mancheck,NA,MC_0_1,Leicht,2
cuTpua0MA8,FT,mancheck,NA,MC_0_2,Leicht,2
cuTpua0MA8,FT,mancheck,NA,MC_1,Ja,1
cuTpua0MA8,FT,memory,FB3,FB3_1,60 cm,1
cuTpua0MA8,FT,memory,FB3,FB3_2,Ahornrinde,1
cuTpua0MA8,FT,memory,FB3,FB3_3,"Glatte, weiche Haut",1
cuTpua0MA8,FT,memory,FB3,FB3_4,Braune Augen,1
cuTpua0MA8,FT,memory,FB3,FB3_6,Orange Stacheln,1
cuTpua0MA8,FT,memory,FB3,FB3_7,Erdhügel,1
cuTpua0MA8,FT,memory,FB3,FB3_8,Durch tiefe Stosslaute,1
cuTpua0MA8,FT,mindset,NA,GMS_1,Stimme grösstenteils nicht zu,3
cuTpua0MA8,FT,mindset,NA,GMS_2,Stimme grösstenteils nicht zu,3
cuTpua0MA8,FT,mindset,NA,GMS_3,Stimme grösstenteils nicht zu,3
cuTpua0MA8,FT,nfc,NA,NfC_1,eher zutreffend,4
cuTpua0MA8,FT,nfc,NA,NfC_10,überhaupt nicht zutreffend,1
cuTpua0MA8,FT,nfc,NA,NfC_11,sehr zutreffend,5
cuTpua0MA8,FT,nfc,NA,NfC_12,überhaupt nicht zutreffend,5
cuTpua0MA8,FT,nfc,NA,NfC_13,eher zutreffend,4
cuTpua0MA8,FT,nfc,NA,NfC_14,eher zutreffend,4
cuTpua0MA8,FT,nfc,NA,NfC_15,sehr zutreffend,5
cuTpua0MA8,FT,nfc,NA,NfC_16,eher zutreffend,2
cuTpua0MA8,FT,nfc,NA,NfC_17,eher zutreffend,4
cuTpua0MA8,FT,nfc,NA,NfC_2,eher zutreffend,4
cuTpua0MA8,FT,nfc,NA,NfC_3,eher zutreffend,2
cuTpua0MA8,FT,nfc,NA,NfC_4,eher nicht zutreffend,4
cuTpua0MA8,FT,nfc,NA,NfC_5,eher nicht zutreffend,4
cuTpua0MA8,FT,nfc,NA,NfC_6,eher zutreffend,4
cuTpua0MA8,FT,nfc,NA,NfC_7,eher nicht zutreffend,4
cuTpua0MA8,FT,nfc,NA,NfC_8,überhaupt nicht zutreffend,5
cuTpua0MA8,FT,nfc,NA,NfC_9,eher nicht zutreffend,4
dAtZ4MtgbL,FA,mancheck,NA,MC_0_1,Leicht,2
dAtZ4MtgbL,FA,mancheck,NA,MC_0_2,Mittel / Weder schwierig noch leicht,3
dAtZ4MtgbL,FA,mancheck,NA,MC_1,Ja,1
dAtZ4MtgbL,FA,memory,FB1,FB1_1,1.5m,1
dAtZ4MtgbL,FA,memory,FB1,FB1_2,von Blättern,1
dAtZ4MtgbL,FA,memory,FB1,FB1_3,Schuppig,1
dAtZ4MtgbL,FA,memory,FB1,FB1_4,Schwarz,1
dAtZ4MtgbL,FA,memory,FB1,FB1_5,Violett Wuschelig,1
dAtZ4MtgbL,FA,memory,FB1,FB1_6,in einem angenehmen Zwitschern,1
dAtZ4MtgbL,FA,memory,FB1,FB1_7,Aleine umher laufen,1
dAtZ4MtgbL,FA,mindset,NA,GMS_1,Stimme grösstenteils nicht zu,3
dAtZ4MtgbL,FA,mindset,NA,GMS_2,Stimme grösstenteils nicht zu,3
dAtZ4MtgbL,FA,mindset,NA,GMS_3,Stimme grösstenteils nicht zu,3
dAtZ4MtgbL,FA,nfc,NA,NfC_1,eher zutreffend,4
dAtZ4MtgbL,FA,nfc,NA,NfC_10,eher nicht zutreffend,2
dAtZ4MtgbL,FA,nfc,NA,NfC_11,eher nicht zutreffend,2
dAtZ4MtgbL,FA,nfc,NA,NfC_12,eher nicht zutreffend,4
dAtZ4MtgbL,FA,nfc,NA,NfC_13,eher zutreffend,4
dAtZ4MtgbL,FA,nfc,NA,NfC_14,weder noch,3
dAtZ4MtgbL,FA,nfc,NA,NfC_15,weder noch,3
dAtZ4MtgbL,FA,nfc,NA,NfC_16,eher nicht zutreffend,4
dAtZ4MtgbL,FA,nfc,NA,NfC_17,weder noch,3
dAtZ4MtgbL,FA,nfc,NA,NfC_2,eher zutreffend,4
dAtZ4MtgbL,FA,nfc,NA,NfC_3,eher zutreffend,2
dAtZ4MtgbL,FA,nfc,NA,NfC_4,eher nicht zutreffend,4
dAtZ4MtgbL,FA,nfc,NA,NfC_5,eher nicht zutreffend,4
dAtZ4MtgbL,FA,nfc,NA,NfC_6,weder noch,3
dAtZ4MtgbL,FA,nfc,NA,NfC_7,eher nicht zutreffend,4
dAtZ4MtgbL,FA,nfc,NA,NfC_8,eher nicht zutreffend,4
dAtZ4MtgbL,FA,nfc,NA,NfC_9,eher zutreffend,2
dz9RGBPaHt,DT,mancheck,NA,MC_0_1,Mittel / Weder schwierig noch leicht,3
dz9RGBPaHt,DT,mancheck,NA,MC_0_2,Mittel / Weder schwierig noch leicht,3
dz9RGBPaHt,DT,mancheck,NA,MC_1,Ja,1
dz9RGBPaHt,DT,memory,FB3,FB3_1,60 cm,1
dz9RGBPaHt,DT,memory,FB3,FB3_2,Weiss ich nicht mehr,0
dz9RGBPaHt,DT,memory,FB3,FB3_3,Weich und glatt,1
dz9RGBPaHt,DT,memory,FB3,FB3_4,braun,1
dz9RGBPaHt,DT,memory,FB3,FB3_6,Stacheln,1
dz9RGBPaHt,DT,memory,FB3,FB3_7,Auf einem Erdhaufen,1
dz9RGBPaHt,DT,memory,FB3,FB3_8,Laut,1
dz9RGBPaHt,DT,mindset,NA,GMS_1,Stimme zu,5
dz9RGBPaHt,DT,mindset,NA,GMS_2,Stimme grösstenteils zu,4
dz9RGBPaHt,DT,mindset,NA,GMS_3,Stimme voll zu,6
dz9RGBPaHt,DT,nfc,NA,NfC_1,überhaupt nicht zutreffend,1
dz9RGBPaHt,DT,nfc,NA,NfC_10,eher nicht zutreffend,2
dz9RGBPaHt,DT,nfc,NA,NfC_11,eher nicht zutreffend,2
dz9RGBPaHt,DT,nfc,NA,NfC_12,eher nicht zutreffend,4
dz9RGBPaHt,DT,nfc,NA,NfC_13,überhaupt nicht zutreffend,1
dz9RGBPaHt,DT,nfc,NA,NfC_14,eher nicht zutreffend,2
dz9RGBPaHt,DT,nfc,NA,NfC_15,eher nicht zutreffend,2
dz9RGBPaHt,DT,nfc,NA,NfC_16,sehr zutreffend,1
dz9RGBPaHt,DT,nfc,NA,NfC_17,eher zutreffend,4
dz9RGBPaHt,DT,nfc,NA,NfC_2,eher nicht zutreffend,2
dz9RGBPaHt,DT,nfc,NA,NfC_3,eher zutreffend,2
dz9RGBPaHt,DT,nfc,NA,NfC_4,eher zutreffend,2
dz9RGBPaHt,DT,nfc,NA,NfC_5,eher nicht zutreffend,4
dz9RGBPaHt,DT,nfc,NA,NfC_6,eher nicht zutreffend,2
dz9RGBPaHt,DT,nfc,NA,NfC_7,eher nicht zutreffend,4
dz9RGBPaHt,DT,nfc,NA,NfC_8,eher zutreffend,2
dz9RGBPaHt,DT,nfc,NA,NfC_9,sehr zutreffend,1
e9iFrwoubx,DT,mancheck,NA,MC_0_1,Mittel / Weder schwierig noch leicht,3
e9iFrwoubx,DT,mancheck,NA,MC_0_2,Mittel / Weder schwierig noch leicht,3
e9iFrwoubx,DT,mancheck,NA,MC_1,Ja,1
e9iFrwoubx,DT,memory,FB2,FB2_1,3m,1
e9iFrwoubx,DT,memory,FB2,FB2_2,Nektar und Pollen,1
e9iFrwoubx,DT,memory,FB2,FB2_3,"Dicke, raue",1
e9iFrwoubx,DT,memory,FB2,FB2_4,Blau,1
e9iFrwoubx,DT,memory,FB2,FB2_5,Ein Horn,1
e9iFrwoubx,DT,memory,FB2,FB2_6,sie springen,0
e9iFrwoubx,DT,memory,FB2,FB2_7,Sie sichen Nahrung,1
e9iFrwoubx,DT,mindset,NA,GMS_1,Stimme grösstenteils zu,4
e9iFrwoubx,DT,mindset,NA,GMS_2,Stimme grösstenteils zu,4
e9iFrwoubx,DT,mindset,NA,GMS_3,Stimme zu,5
e9iFrwoubx,DT,nfc,NA,NfC_1,sehr zutreffend,5
e9iFrwoubx,DT,nfc,NA,NfC_10,sehr zutreffend,5
e9iFrwoubx,DT,nfc,NA,NfC_11,sehr zutreffend,5
e9iFrwoubx,DT,nfc,NA,NfC_12,überhaupt nicht zutreffend,5
e9iFrwoubx,DT,nfc,NA,NfC_13,sehr zutreffend,5
e9iFrwoubx,DT,nfc,NA,NfC_14,überhaupt nicht zutreffend,1
e9iFrwoubx,DT,nfc,NA,NfC_15,sehr zutreffend,5
e9iFrwoubx,DT,nfc,NA,NfC_16,eher nicht zutreffend,4
e9iFrwoubx,DT,nfc,NA,NfC_17,weder noch,3
e9iFrwoubx,DT,nfc,NA,NfC_2,sehr zutreffend,5
e9iFrwoubx,DT,nfc,NA,NfC_3,überhaupt nicht zutreffend,5
e9iFrwoubx,DT,nfc,NA,NfC_4,überhaupt nicht zutreffend,5
e9iFrwoubx,DT,nfc,NA,NfC_5,überhaupt nicht zutreffend,5
e9iFrwoubx,DT,nfc,NA,NfC_6,sehr zutreffend,5
e9iFrwoubx,DT,nfc,NA,NfC_7,eher nicht zutreffend,4
e9iFrwoubx,DT,nfc,NA,NfC_8,eher nicht zutreffend,4
e9iFrwoubx,DT,nfc,NA,NfC_9,überhaupt nicht zutreffend,5
eJMNZh9HUJ,DZ,mancheck,NA,MC_0_1,Mittel / Weder schwierig noch leicht,3
eJMNZh9HUJ,DZ,mancheck,NA,MC_0_2,Schwierig,4
eJMNZh9HUJ,DZ,mancheck,NA,MC_1,Ja,1
eJMNZh9HUJ,DZ,memory,FB2,FB2_1,6 m,0
eJMNZh9HUJ,DZ,memory,FB2,FB2_2,grüne Blätter,0
eJMNZh9HUJ,DZ,memory,FB2,FB2_3,Schuppig,0
eJMNZh9HUJ,DZ,memory,FB2,FB2_4,blau,1
eJMNZh9HUJ,DZ,memory,FB2,FB2_5,Horn,1
eJMNZh9HUJ,DZ,memory,FB2,FB2_6,in Gruppen,1
eJMNZh9HUJ,DZ,memory,FB2,FB2_7,NA,0
eJMNZh9HUJ,DZ,mindset,NA,GMS_1,Stimme grösstenteils zu,4
eJMNZh9HUJ,DZ,mindset,NA,GMS_2,Stimme grösstenteils zu,4
eJMNZh9HUJ,DZ,mindset,NA,GMS_3,Stimme zu,5
eJMNZh9HUJ,DZ,nfc,NA,NfC_1,eher nicht zutreffend,2
eJMNZh9HUJ,DZ,nfc,NA,NfC_10,eher nicht zutreffend,2
eJMNZh9HUJ,DZ,nfc,NA,NfC_11,sehr zutreffend,5
eJMNZh9HUJ,DZ,nfc,NA,NfC_12,eher zutreffend,2
eJMNZh9HUJ,DZ,nfc,NA,NfC_13,eher nicht zutreffend,2
eJMNZh9HUJ,DZ,nfc,NA,NfC_14,eher zutreffend,4
eJMNZh9HUJ,DZ,nfc,NA,NfC_15,weder noch,3
eJMNZh9HUJ,DZ,nfc,NA,NfC_16,eher zutreffend,2
eJMNZh9HUJ,DZ,nfc,NA,NfC_17,eher nicht zutreffend,2
eJMNZh9HUJ,DZ,nfc,NA,NfC_2,eher zutreffend,4
eJMNZh9HUJ,DZ,nfc,NA,NfC_3,eher nicht zutreffend,4
eJMNZh9HUJ,DZ,nfc,NA,NfC_4,eher zutreffend,2
eJMNZh9HUJ,DZ,nfc,NA,NfC_5,eher zutreffend,2
eJMNZh9HUJ,DZ,nfc,NA,NfC_6,eher nicht zutreffend,2
eJMNZh9HUJ,DZ,nfc,NA,NfC_7,eher zutreffend,2
eJMNZh9HUJ,DZ,nfc,NA,NfC_8,sehr zutreffend,1
eJMNZh9HUJ,DZ,nfc,NA,NfC_9,weder noch,3
eaP9TegCig,DA,mancheck,NA,MC_0_1,Leicht,2
eaP9TegCig,DA,mancheck,NA,MC_0_2,Sehr leicht,1
eaP9TegCig,DA,mancheck,NA,MC_1,Ja,1
eaP9TegCig,DA,memory,FB1,FB1_1,3m,0
eaP9TegCig,DA,memory,FB1,FB1_2,gar nicht,0
eaP9TegCig,DA,memory,FB1,FB1_3,blau,0
eaP9TegCig,DA,memory,FB1,FB1_4,braun,0
eaP9TegCig,DA,memory,FB1,FB1_5,geschuppt,0
eaP9TegCig,DA,memory,FB1,FB1_6,durch angenehmes zwitschern,1
eaP9TegCig,DA,memory,FB1,FB1_7,schlafen,0
eaP9TegCig,DA,mindset,NA,GMS_1,Stimme überhaupt nicht zu,1
eaP9TegCig,DA,mindset,NA,GMS_2,Stimme überhaupt nicht zu,1
eaP9TegCig,DA,mindset,NA,GMS_3,Stimme überhaupt nicht zu,1
eaP9TegCig,DA,nfc,NA,NfC_1,eher nicht zutreffend,2
eaP9TegCig,DA,nfc,NA,NfC_10,eher zutreffend,4
eaP9TegCig,DA,nfc,NA,NfC_11,eher nicht zutreffend,2
eaP9TegCig,DA,nfc,NA,NfC_12,eher zutreffend,2
eaP9TegCig,DA,nfc,NA,NfC_13,eher nicht zutreffend,2
eaP9TegCig,DA,nfc,NA,NfC_14,eher zutreffend,4
eaP9TegCig,DA,nfc,NA,NfC_15,weder noch,3
eaP9TegCig,DA,nfc,NA,NfC_16,weder noch,3
eaP9TegCig,DA,nfc,NA,NfC_17,eher zutreffend,4
eaP9TegCig,DA,nfc,NA,NfC_2,weder noch,3
eaP9TegCig,DA,nfc,NA,NfC_3,eher nicht zutreffend,4
eaP9TegCig,DA,nfc,NA,NfC_4,eher nicht zutreffend,4
eaP9TegCig,DA,nfc,NA,NfC_5,eher nicht zutreffend,4
eaP9TegCig,DA,nfc,NA,NfC_6,eher zutreffend,4
eaP9TegCig,DA,nfc,NA,NfC_7,eher nicht zutreffend,4
eaP9TegCig,DA,nfc,NA,NfC_8,weder noch,3
eaP9TegCig,DA,nfc,NA,NfC_9,eher zutreffend,2
ezum2GM0u5,DZ,mancheck,NA,MC_0_1,Sehr leicht,1
ezum2GM0u5,DZ,mancheck,NA,MC_0_2,Leicht,2
ezum2GM0u5,DZ,mancheck,NA,MC_1,Ja,1
ezum2GM0u5,DZ,memory,FB1,FB1_1,1.50 Meter.,1
ezum2GM0u5,DZ,memory,FB1,FB1_2,Mittels grünem Blattgemüse.,1
ezum2GM0u5,DZ,memory,FB1,FB1_3,Dicke raue Haut.,0
ezum2GM0u5,DZ,memory,FB1,FB1_4,Schwarz.,1
ezum2GM0u5,DZ,memory,FB1,FB1_5,Buschig und violett.,1
ezum2GM0u5,DZ,memory,FB1,FB1_6,Mittels angenehmen Zwitschern.,1
ezum2GM0u5,DZ,memory,FB1,FB1_7,Sie streifen alleine durch die Gegend.,1
ezum2GM0u5,DZ,mindset,NA,GMS_1,Stimme grösstenteils zu,4
ezum2GM0u5,DZ,mindset,NA,GMS_2,Stimme grösstenteils zu,4
ezum2GM0u5,DZ,mindset,NA,GMS_3,Stimme grösstenteils zu,4
ezum2GM0u5,DZ,nfc,NA,NfC_1,eher zutreffend,4
ezum2GM0u5,DZ,nfc,NA,NfC_10,weder noch,3
ezum2GM0u5,DZ,nfc,NA,NfC_11,eher zutreffend,4
ezum2GM0u5,DZ,nfc,NA,NfC_12,weder noch,3
ezum2GM0u5,DZ,nfc,NA,NfC_13,weder noch,3
ezum2GM0u5,DZ,nfc,NA,NfC_14,sehr zutreffend,5
ezum2GM0u5,DZ,nfc,NA,NfC_15,eher zutreffend,4
ezum2GM0u5,DZ,nfc,NA,NfC_16,weder noch,3
ezum2GM0u5,DZ,nfc,NA,NfC_17,weder noch,3
ezum2GM0u5,DZ,nfc,NA,NfC_2,eher zutreffend,4
ezum2GM0u5,DZ,nfc,NA,NfC_3,eher nicht zutreffend,4
ezum2GM0u5,DZ,nfc,NA,NfC_4,überhaupt nicht zutreffend,5
ezum2GM0u5,DZ,nfc,NA,NfC_5,eher nicht zutreffend,4
ezum2GM0u5,DZ,nfc,NA,NfC_6,weder noch,3
ezum2GM0u5,DZ,nfc,NA,NfC_7,eher zutreffend,2
ezum2GM0u5,DZ,nfc,NA,NfC_8,weder noch,3
ezum2GM0u5,DZ,nfc,NA,NfC_9,eher nicht zutreffend,4
f7ewjKN1Oo,DT,mancheck,NA,MC_0_1,Leicht,2
f7ewjKN1Oo,DT,mancheck,NA,MC_0_2,Mittel / Weder schwierig noch leicht,3
f7ewjKN1Oo,DT,mancheck,NA,MC_1,Ja,1
f7ewjKN1Oo,DT,memory,FB3,FB3_1,"0,60 m",1
f7ewjKN1Oo,DT,memory,FB3,FB3_2,Blüten und Pollen,0
f7ewjKN1Oo,DT,memory,FB3,FB3_3,schuppige Haut,0
f7ewjKN1Oo,DT,memory,FB3,FB3_4,schwarz,0
f7ewjKN1Oo,DT,memory,FB3,FB3_6,Stacheln,1
f7ewjKN1Oo,DT,memory,FB3,FB3_7,Hügelhaufen,1
f7ewjKN1Oo,DT,memory,FB3,FB3_8,Laute,1
f7ewjKN1Oo,DT,mindset,NA,GMS_1,Stimme zu,5
f7ewjKN1Oo,DT,mindset,NA,GMS_2,Stimme zu,5
f7ewjKN1Oo,DT,mindset,NA,GMS_3,Stimme zu,5
f7ewjKN1Oo,DT,nfc,NA,NfC_1,eher nicht zutreffend,2
f7ewjKN1Oo,DT,nfc,NA,NfC_10,eher zutreffend,4
f7ewjKN1Oo,DT,nfc,NA,NfC_11,eher zutreffend,4
f7ewjKN1Oo,DT,nfc,NA,NfC_12,eher nicht zutreffend,4
f7ewjKN1Oo,DT,nfc,NA,NfC_13,eher nicht zutreffend,2
f7ewjKN1Oo,DT,nfc,NA,NfC_14,weder noch,3
f7ewjKN1Oo,DT,nfc,NA,NfC_15,eher zutreffend,4
f7ewjKN1Oo,DT,nfc,NA,NfC_16,eher zutreffend,2
f7ewjKN1Oo,DT,nfc,NA,NfC_17,eher zutreffend,4
f7ewjKN1Oo,DT,nfc,NA,NfC_2,eher nicht zutreffend,2
f7ewjKN1Oo,DT,nfc,NA,NfC_3,weder noch,3
f7ewjKN1Oo,DT,nfc,NA,NfC_4,eher zutreffend,2
f7ewjKN1Oo,DT,nfc,NA,NfC_5,weder noch,3
f7ewjKN1Oo,DT,nfc,NA,NfC_6,eher nicht zutreffend,2
f7ewjKN1Oo,DT,nfc,NA,NfC_7,weder noch,3
f7ewjKN1Oo,DT,nfc,NA,NfC_8,eher zutreffend,2
f7ewjKN1Oo,DT,nfc,NA,NfC_9,eher zutreffend,2
fLEgeCZahI,DT,mancheck,NA,MC_0_1,Leicht,2
fLEgeCZahI,DT,mancheck,NA,MC_0_2,Mittel / Weder schwierig noch leicht,3
fLEgeCZahI,DT,mancheck,NA,MC_1,Ja,1
fLEgeCZahI,DT,memory,FB1,FB1_1,60cm,0
fLEgeCZahI,DT,memory,FB1,FB1_2,Blumen,0
fLEgeCZahI,DT,memory,FB1,FB1_3,Raue haut,0
fLEgeCZahI,DT,memory,FB1,FB1_4,Braune Augen,0
fLEgeCZahI,DT,memory,FB1,FB1_5,Wie ein Schwanz,0
fLEgeCZahI,DT,memory,FB1,FB1_6,Keine ahnung,0
fLEgeCZahI,DT,memory,FB1,FB1_7,Nahrung suchen für den Nachwuchs,0
fLEgeCZahI,DT,mindset,NA,GMS_1,Stimme zu,5
fLEgeCZahI,DT,mindset,NA,GMS_2,Stimme grösstenteils zu,4
fLEgeCZahI,DT,mindset,NA,GMS_3,Stimme zu,5
fLEgeCZahI,DT,nfc,NA,NfC_1,eher zutreffend,4
fLEgeCZahI,DT,nfc,NA,NfC_10,sehr zutreffend,5
fLEgeCZahI,DT,nfc,NA,NfC_11,sehr zutreffend,5
fLEgeCZahI,DT,nfc,NA,NfC_12,eher nicht zutreffend,4
fLEgeCZahI,DT,nfc,NA,NfC_13,sehr zutreffend,5
fLEgeCZahI,DT,nfc,NA,NfC_14,eher zutreffend,4
fLEgeCZahI,DT,nfc,NA,NfC_15,sehr zutreffend,5
fLEgeCZahI,DT,nfc,NA,NfC_16,eher nicht zutreffend,4
fLEgeCZahI,DT,nfc,NA,NfC_17,eher zutreffend,4
fLEgeCZahI,DT,nfc,NA,NfC_2,eher zutreffend,4
fLEgeCZahI,DT,nfc,NA,NfC_3,eher nicht zutreffend,4
fLEgeCZahI,DT,nfc,NA,NfC_4,eher nicht zutreffend,4
fLEgeCZahI,DT,nfc,NA,NfC_5,eher nicht zutreffend,4
fLEgeCZahI,DT,nfc,NA,NfC_6,sehr zutreffend,5
fLEgeCZahI,DT,nfc,NA,NfC_7,weder noch,3
fLEgeCZahI,DT,nfc,NA,NfC_8,eher zutreffend,2
fLEgeCZahI,DT,nfc,NA,NfC_9,eher nicht zutreffend,4
fNHiQdQhc5,DT,mancheck,NA,MC_0_1,Leicht,2
fNHiQdQhc5,DT,mancheck,NA,MC_0_2,Leicht,2
fNHiQdQhc5,DT,mancheck,NA,MC_1,Ja,1
fNHiQdQhc5,DT,memory,FB1,FB1_1,1.2,0
fNHiQdQhc5,DT,memory,FB1,FB1_2,Blätter,1
fNHiQdQhc5,DT,memory,FB1,FB1_3,Schuppig,1
fNHiQdQhc5,DT,memory,FB1,FB1_4,Schwarz,1
fNHiQdQhc5,DT,memory,FB1,FB1_5,Buschig,1
fNHiQdQhc5,DT,memory,FB1,FB1_6,Zwitschern,1
fNHiQdQhc5,DT,memory,FB1,FB1_7,Nichts. Ist ein Mann :-),0
fNHiQdQhc5,DT,mindset,NA,GMS_1,Stimme zu,5
fNHiQdQhc5,DT,mindset,NA,GMS_2,Stimme zu,5
fNHiQdQhc5,DT,mindset,NA,GMS_3,Stimme zu,5
fNHiQdQhc5,DT,nfc,NA,NfC_1,eher nicht zutreffend,2
fNHiQdQhc5,DT,nfc,NA,NfC_10,eher zutreffend,4
fNHiQdQhc5,DT,nfc,NA,NfC_11,eher zutreffend,4
fNHiQdQhc5,DT,nfc,NA,NfC_12,weder noch,3
fNHiQdQhc5,DT,nfc,NA,NfC_13,eher zutreffend,4
fNHiQdQhc5,DT,nfc,NA,NfC_14,weder noch,3
fNHiQdQhc5,DT,nfc,NA,NfC_15,eher zutreffend,4
fNHiQdQhc5,DT,nfc,NA,NfC_16,eher zutreffend,2
fNHiQdQhc5,DT,nfc,NA,NfC_17,eher zutreffend,4
fNHiQdQhc5,DT,nfc,NA,NfC_2,eher nicht zutreffend,2
fNHiQdQhc5,DT,nfc,NA,NfC_3,eher nicht zutreffend,4
fNHiQdQhc5,DT,nfc,NA,NfC_4,eher nicht zutreffend,4
fNHiQdQhc5,DT,nfc,NA,NfC_5,weder noch,3
fNHiQdQhc5,DT,nfc,NA,NfC_6,eher nicht zutreffend,2
fNHiQdQhc5,DT,nfc,NA,NfC_7,eher nicht zutreffend,4
fNHiQdQhc5,DT,nfc,NA,NfC_8,eher zutreffend,2
fNHiQdQhc5,DT,nfc,NA,NfC_9,weder noch,3
fh3nTsMPhT,DA,mancheck,NA,MC_0_1,Mittel / Weder schwierig noch leicht,3
fh3nTsMPhT,DA,mancheck,NA,MC_0_2,Schwierig,4
fh3nTsMPhT,DA,mancheck,NA,MC_1,Ja,1
fh3nTsMPhT,DA,memory,FB1,FB1_1,3m,0
fh3nTsMPhT,DA,memory,FB1,FB1_2,-,0
fh3nTsMPhT,DA,memory,FB1,FB1_3,Weiche,0
fh3nTsMPhT,DA,memory,FB1,FB1_4,Blau,0
fh3nTsMPhT,DA,memory,FB1,FB1_5,Stechelig,0
fh3nTsMPhT,DA,memory,FB1,FB1_6,Zwitschern,1
fh3nTsMPhT,DA,memory,FB1,FB1_7,Alleine umherziehen,1
fh3nTsMPhT,DA,mindset,NA,GMS_1,Stimme grösstenteils nicht zu,3
fh3nTsMPhT,DA,mindset,NA,GMS_2,Stimme grösstenteils nicht zu,3
fh3nTsMPhT,DA,mindset,NA,GMS_3,Stimme grösstenteils nicht zu,3
fh3nTsMPhT,DA,nfc,NA,NfC_1,weder noch,3
fh3nTsMPhT,DA,nfc,NA,NfC_10,eher nicht zutreffend,2
fh3nTsMPhT,DA,nfc,NA,NfC_11,eher zutreffend,4
fh3nTsMPhT,DA,nfc,NA,NfC_12,eher nicht zutreffend,4
fh3nTsMPhT,DA,nfc,NA,NfC_13,eher zutreffend,4
fh3nTsMPhT,DA,nfc,NA,NfC_14,eher nicht zutreffend,2
fh3nTsMPhT,DA,nfc,NA,NfC_15,weder noch,3
fh3nTsMPhT,DA,nfc,NA,NfC_16,weder noch,3
fh3nTsMPhT,DA,nfc,NA,NfC_17,eher nicht zutreffend,2
fh3nTsMPhT,DA,nfc,NA,NfC_2,eher nicht zutreffend,2
fh3nTsMPhT,DA,nfc,NA,NfC_3,eher nicht zutreffend,4
fh3nTsMPhT,DA,nfc,NA,NfC_4,weder noch,3
fh3nTsMPhT,DA,nfc,NA,NfC_5,weder noch,3
fh3nTsMPhT,DA,nfc,NA,NfC_6,eher nicht zutreffend,2
fh3nTsMPhT,DA,nfc,NA,NfC_7,eher zutreffend,2
fh3nTsMPhT,DA,nfc,NA,NfC_8,eher nicht zutreffend,4
fh3nTsMPhT,DA,nfc,NA,NfC_9,eher zutreffend,2
hdloaboyde,DA,mancheck,NA,MC_0_1,Schwierig,4
hdloaboyde,DA,mancheck,NA,MC_0_2,Schwierig,4
hdloaboyde,DA,mancheck,NA,MC_1,Ja,1
hdloaboyde,DA,memory,FB2,FB2_1,1.5m,0
hdloaboyde,DA,memory,FB2,FB2_2,Grünzeug,0
hdloaboyde,DA,memory,FB2,FB2_3,Schuppig,0
hdloaboyde,DA,memory,FB2,FB2_4,Keine Angabe,0
hdloaboyde,DA,memory,FB2,FB2_5,Gelbe Stacheln,0
hdloaboyde,DA,memory,FB2,FB2_6,In Gruppen,1
hdloaboyde,DA,memory,FB2,FB2_7,Nahrung Suchen,1
hdloaboyde,DA,mindset,NA,GMS_1,Stimme grösstenteils zu,4
hdloaboyde,DA,mindset,NA,GMS_2,Stimme zu,5
hdloaboyde,DA,mindset,NA,GMS_3,Stimme grösstenteils zu,4
hdloaboyde,DA,nfc,NA,NfC_1,eher nicht zutreffend,2
hdloaboyde,DA,nfc,NA,NfC_10,eher zutreffend,4
hdloaboyde,DA,nfc,NA,NfC_11,eher zutreffend,4
hdloaboyde,DA,nfc,NA,NfC_12,weder noch,3
hdloaboyde,DA,nfc,NA,NfC_13,eher nicht zutreffend,2
hdloaboyde,DA,nfc,NA,NfC_14,eher zutreffend,4
hdloaboyde,DA,nfc,NA,NfC_15,eher nicht zutreffend,2
hdloaboyde,DA,nfc,NA,NfC_16,eher zutreffend,2
hdloaboyde,DA,nfc,NA,NfC_17,eher nicht zutreffend,2
hdloaboyde,DA,nfc,NA,NfC_2,eher zutreffend,4
hdloaboyde,DA,nfc,NA,NfC_3,eher nicht zutreffend,4
hdloaboyde,DA,nfc,NA,NfC_4,eher nicht zutreffend,4
hdloaboyde,DA,nfc,NA,NfC_5,eher zutreffend,2
hdloaboyde,DA,nfc,NA,NfC_6,eher nicht zutreffend,2
hdloaboyde,DA,nfc,NA,NfC_7,eher zutreffend,2
hdloaboyde,DA,nfc,NA,NfC_8,weder noch,3
hdloaboyde,DA,nfc,NA,NfC_9,eher nicht zutreffend,4
i7MLJrTYjh,DZ,mancheck,NA,MC_0_1,Leicht,2
i7MLJrTYjh,DZ,mancheck,NA,MC_0_2,Mittel / Weder schwierig noch leicht,3
i7MLJrTYjh,DZ,mancheck,NA,MC_1,Ja,1
i7MLJrTYjh,DZ,memory,FB3,FB3_1,2 Meter,0
i7MLJrTYjh,DZ,memory,FB3,FB3_2,Blätter,0
