Status,Progress,Duration,Finished,RecordedDate,ExternalReference,DistributionChannel,UserLanguage,Text_1_P_T1,2_P_T2,3_P_T3,4_P_T4,5_P_T5,6_P_T6,7_P_T7,8_P_T8,9_P_T9,10_P_T10,11_P_T11,12_P_T12,13_P_T13,14_P_T14,15_P_T15,Choice_T_Battery,Choice_T_Pen,A_G_1,BJW_1,BJW_2,BJW_3,BJW_4,BJW_5,BJW_6,SDO_S_1,SDO_S_2,SDO_S_3,SDO_S_4,SDO_S_5,SDO_S_6,SDO_S_7,SDO_S_8,SDO_S_9,SDO_S_10,SDO_S_11,SDO_S_12,SDO_S_13,SDO_S_14,SDO_S_15,SDO_S_16,PP_1_0_GROUP_1,PP_1_0_GROUP_2,PP_1_0_GROUP_3,PP_1_0_GROUP_4,PP_1_0_GROUP_5,PP_1_1_GROUP_1,PP_1_1_GROUP_2,PP_1_1_GROUP_3,PP_1_1_GROUP_4,PP_1_1_GROUP_5,PP_1_2_GROUP_1,PP_1_2_GROUP_2,PP_1_2_GROUP_3,PP_1_2_GROUP_4,PP_1_2_GROUP_5,PP_1_0_1_RANK,PP_1_0_2_RANK,PP_1_0_3_RANK,PP_1_0_4_RANK,PP_1_0_5_RANK,PP_1_1_1_RANK,PP_1_1_2_RANK,PP_1_1_3_RANK,PP_1_1_4_RANK,PP_1_1_5_RANK,PP_1_2_1_RANK,PP_1_2_2_RANK,PP_1_2_3_RANK,PP_1_2_4_RANK,PP_1_2_5_RANK,Choice_T_Vocabulary,A_V_1,SJ_S_P_1,SJ_S_P_2,SJ_S_P_3,SJ_S_P_4,SJ_S_P_5,SJ_S_P_6,SJ_S_P_7,SJ_S_P_8,Feedback,1_C_T1,2_C_T2,3_C_T3,4_C_T4,5_C_T5,6_C_T6,7_C_T7,8_C_T8,9_C_T9,10_C_T10,11_C_T11,12_C_T12,13_C_T13,14_C_T14,15_C_T15,PC_1_0_GROUP_1,PC_1_0_GROUP_2,PC_1_0_GROUP_3,PC_1_0_GROUP_4,PC_1_0_GROUP_5,PC_1_0_GROUP_6,PC_1_0_GROUP_7,PC_1_0_GROUP_8,PC_1_1_GROUP_1,PC_1_1_GROUP_2,PC_1_1_GROUP_3,PC_1_1_GROUP_4,PC_1_1_GROUP_5,PC_1_1_GROUP_6,PC_1_1_GROUP_7,PC_1_1_GROUP_8,PC_1_2_GROUP_1,PC_1_2_GROUP_2,PC_1_2_GROUP_3,PC_1_2_GROUP_4,PC_1_2_GROUP_5,PC_1_2_GROUP_6,PC_1_2_GROUP_7,PC_1_2_GROUP_8,PC_1_0_1_RANK,PC_1_0_2_RANK,PC_1_0_3_RANK,PC_1_0_4_RANK,PC_1_0_5_RANK,PC_1_0_6_RANK,PC_1_0_7_RANK,PC_1_0_8_RANK,PC_1_1_1_RANK,PC_1_1_2_RANK,PC_1_1_3_RANK,PC_1_1_4_RANK,PC_1_1_5_RANK,PC_1_1_6_RANK,PC_1_1_7_RANK,PC_1_1_8_RANK,PC_1_2_1_RANK,PC_1_2_2_RANK,PC_1_2_3_RANK,PC_1_2_4_RANK,PC_1_2_5_RANK,PC_1_2_6_RANK,PC_1_2_7_RANK,PC_1_2_8_RANK,SJ_S_C_2,SJ_S_C_3,SJ_S_C_4,SJ_S_C_5,SJ_S_C_6,SJ_S_C_7,SJ_S_C_8,SJ_S_C_9,Condition,Order
0,100,1478,1,2024-05-09T07:17:49Z,NA,anonymous,DE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,3,4,3,3,2,1,2,1,6,6,6,6,2,5,3,3,5,6,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,Es war eine sehr interessante und kurzweilige Umfrage.,Ich gehe immer am zweiten Dienstag des Monats ins Tanzen.,Sein Wissen stieg mit der Anzahl besuchter Kurse.,Kontinuität ist der Schlüssel zu einem langfristigem Erfolg.,Auf dem nach Hause Weg verlor ich meine Kopfhörer.,"Damit ich Schokolade von meinem Freund bekomme, gebe ich ihm einen Apfel.","Ich stehe am Morgen auf, um den Alltag zu bestreiten.",Beim Einkaufen wähle ich Produkte nach der Intuition.,Mit genug Willenskraft kannst du viele Träume verwirklichen.,Reiseunternehmen auf der ganzen Welt beschäftigen sich mit Ländern.,Stress und Ferienmangel kann im Alltag zu Angst führen.,Nach jahrelanger Abklärung erhielt sie endlich eine Bewilligung.,"Ich muss mein ungesundes, kalorienreiches Essverhalten neu überdenken.","Fleiss und aktives Engegement ermöglichen es mir, meine Träume zu erfüllen.","Die Teilnehmer wurden gebeten, über ihre täglichen Routinen nachzudenken.",Das kleine Kind kaut vor der Schule Kaugummis.,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,5,2,5,5,3,5,2,Control,Block1
0,100,2347,1,2024-05-09T08:17:56Z,NA,anonymous,DE,Ich bezahöe meine Rechnungen immer am zweiten Dienstag des Monats,Sein Vermögen wuchs durch kluge Investitionen in Aktien.,Sparen ist der Schlüssel zur langfristigen finanziellen Stabilität,Auf dem Weg nach Hause verlor ich meine Brieftasche,Damit ich Schokolade bekomme gebe ich meinem Freund Geld,Ich stehe am Morgen auf um Geld zu verdienen,Beim Einkaufen achte ich auf den Preis,Mit genug Geld kannst du viele Träume verwirklichen.,Der Finanzmarkt beschäftigt sich auf der ganzen Welt mit Geldflüssen,Geltnötr können zu Angst und Stress im Alltag führen,Nach jahrelanger Abreit erhielt sie endlich eine Gehaltserhöhung,Ich muss mein knappes Budget neu monatlich überdenken,Geld ermöglicht es mir meine Träume zu erfüllen,Die Teilnehmer wurden gebeten über aktuelle Geldausgaben nachzudenken,Das kleine Kind kauft Kaugummis vor der Schule,2,2,2,1,1,1,1,1,2,6,4,4,4,5,1,7,3,2,1,3,3,6,5,6,5,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,2,NA,NA,1,NA,NA,2,2,3,3,3,2,5,3,3,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Priming,Block1
0,100,751,1,2024-05-09T10:00:34Z,NA,anonymous,DE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,4,4,3,3,2,3,2,5,5,2,3,7,6,7,3,3,3,5,7,6,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ich gehe am zweiten Dienstag des Monats immer ins Tanzen.,Sein Wissen stieg mit der Anzahl besuchter Kurse,Kontinuität ist der Schlüssel zu einem langfristigem Erfolg,Auf dem Weg nach Hause verlor ich meine Kopfhörer,"Damit ich Schokolade von meinem Freund bekomme, gebe ich ihm einen Apfel","Ich stehe am Morgen auf, um den Alltag zu bestreiten.",Beim Einkaufen der Produkte wähle ich nach Intuition,Mit genug Willenskraft kannst du viele Träume verwirklichen,Reiseunternehmen auf der ganzen Welt beschäftigen sich mit Ländern,Ferienmangel kann im Alltag zu Stress und Angst führen,Nach jahrelanger Abklärung erhielt sie endlich eine Bewilligung,"Ich muss mein ungesundes, kalorienreiches Essverhalten neu überdenken","Fleiss und aktives Engagement ermöglichen es mir, meine Träume zu erfüllen.","Die Teilnehmer wurden gebeten, über ihre täglichen Routinen nachzudenken",Das Kind kaut vor der Schule kleine Kaugummis,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,2,NA,NA,NA,NA,1,NA,1,NA,3,2,NA,NA,NA,3,NA,NA,NA,NA,1,2,NA,5,6,2,7,5,3,4,6,Control,Block1
0,100,1185,1,2024-05-09T10:10:11Z,NA,anonymous,DE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,1,2,3,2,1,2,7,7,5,7,5,3,7,4,6,3,2,5,5,4,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ich gehe immer am zweiten Dienstag des Monats ins Tanzen,Sein Wissen stieg mit Anzahl der besuchter Kurse,Kontinuität ist der Schlüssel zu einem langfristigen Erfolg,Auf dem Weg nach Hause verlor ich meine Kopfhörer,"Damit ich von meinem Freund Schokolade bekomme, gebe ich ihm einen Apfel","Ich stehe am Morgen auf, um den Alltag zu bestreiten",Beim Einkaufen der Produkte wähle ich nach Intuition,Mit genug Willenskraft kannst du viele Träume verwirklichen,Reiseunternehmen beschäftigen sich mit Ländern auf der ganzen Welt,Ferienmangel kann im Alltag zu Angst und Stress führen,Nach jahrelanger Abklärung erhielt sie endlich eine Bewilligung,"Ich muss mein ungesundes, kalorienreiches Essverhalten neu überdenken","Aktives Engagement und Fleiss erfüllen es mir, meine Träume zu ermöglichen","Die Teilnehmer wurden gebeten, über ihre täglichen Routinen nachzudenken",Das kleine Kind kaut vor der Schule Kaugummis,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,3,NA,NA,NA,NA,1,2,NA,NA,2,NA,3,1,NA,NA,NA,1,2,5,4,2,4,7,3,Control,Block2
0,100,1056,1,2024-05-09T11:44:47Z,NA,anonymous,DE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,3,2,2,3,2,4,2,5,5,5,3,6,3,5,2,2,5,6,5,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ich gehe immer am zweiten Dienstag des Monats Tanzen,Sein Wissen stieg mit der Anzahl besuchter Kurse,Kontinuität ist der Schlüssel zu langfristigem Erfolg,Auf dem Weg nach Hause verlor ich meine Kopfhörer,"Damit ich Schokolade bekomme, gebe ich meinem Freund einen Apfel","Damit ich Schokolade bekomme, gebe ich meinem Freund einen Apfel ich stehe am Morgen auf, um den Alltag zu bestreiten",Beim Einkaufen wähle ich nach der Intuition,Mit genug Willenskraft kannst du viele Träume verwirklichen,Mit Willenskraft kannst du viele Träume verwirklichen Reiseunternehmen beschäftigen sich mit Ländern auf der ganzen Welt,Ferienmangel und Angst kann zu Stress im Alltag führen,Nach jahrelanger Abklärung erhielt sie endlich eine Bewilligung,"Ich muss mein ungesundes, kalorienreiches Essverhalten überdenken","Fleiss und aktives Engagement ermöglichen es mir, meine Träume zu erfüllen","Die Teilnehmer wurden gebeten, über ihre täglichen Routinen nachzudenken",Das kleine Kind kaut vor der Schule Kaugummis,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3,3,3,6,3,2,5,2,Control,Block1
0,100,2694,1,2024-05-09T12:06:22Z,NA,anonymous,DE,Ich bezahle meine Rechnungen immer am zweiten Dienstag des Monats.,Sein Vermögen wuchs durch kluge Investitionen in Aktien.,Sparen ist der Schlüssel zur langfristigen finanziellen Stabilität.,Auf dem Weg nach Hause verlor ich meine Brieftasche.,"Damit ich von einem Freund Geld bekomme, gebe ich ihm Schokolade.","Ich stehe am Morgen auf, um Geld zu verdienen.",Beim Einkaufen achte ich auf den Preis.,Mit genug Geld kannst du viele Träume verwirklichen.,Der Finanzmarkt beschäftigt sich mit Geldflüssen auf der ganzen Welt.,Geldnöte im Alltag können zu Angst und Stress führen.,Nach jahrelanger Arbeit erhielt sie endlich eine Gehaltserhöhung.,Ich muss mein knappes monatliches Budget neu überdenken.,"Macht und Geld ermöglichen es mir, meine Träume zu erfüllen.","Die Teilnehmer wurden gebeten, über ihre aktuellen Geldausgaben nachzudeneken.",Das Kind kauft kleine Kaugummis vor der Schule.,1,1,2,4,5,4,2,4,4,2,4,5,3,3,5,6,3,5,3,5,6,6,5,5,2,NA,NA,1,NA,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,1,NA,NA,2,NA,NA,NA,1,NA,2,NA,1,NA,2,3,5,7,2,5,5,5,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Priming,Block1
0,100,2638,1,2024-05-09T12:08:22Z,NA,anonymous,DE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,4,2,3,4,5,2,2,1,3,2,5,6,7,5,5,2,1,3,7,6,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,Am zweiten Dienstag des Monats gehe ich immer ins Tanzen.,Sein Wissen stieg mit der Anzahl der Kurse.,Kontinuität ist der Schlüssel zu einem langfristigem Schlüssel.,Auf dem nach Hause Weg  verlor ich meine Kopfhörer.,"Damit ich von meinem Freund Schokolade bekomme, gebe ich ihm einen Apfel.","Ich stehe am Morgen auf, um den Alltag zu bestreiten.",Beim Einkaufen wähle ich Produkte der Intuition nach,Mit genug Willenskraft kannst du viele Träume verwirklichen.,Reiseunternehmen beschäftigen sich mit Länder auf der ganzen Welt.,Ferienmangel und Stress kann zu Angst im Alltag führen.,Nach jahrelanger Abklärung erhielt sie endlich eine Bewilligung.,"Ich muss neu mein ungesundes, kalorienreiches Essverhalten überdenk.","Fleiss und aktives Engagement ermöglichen es mir, meine Träume zu erfüllen.","Die Teilnehmer wurden gebeten, über ihre täglichen Routinen nachhudenken.",Das Kind kaut kleine Kaugummis vor der Schule.,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,1,3,NA,NA,3,NA,2,1,NA,NA,NA,5,5,2,7,6,5,5,5,Control,Block2
0,100,1804,1,2024-05-09T12:38:01Z,NA,anonymous,DE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,1,1,2,1,1,1,6,5,5,1,5,7,7,6,7,2,5,5,7,7,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,"Für mich war der Terminus ""Gruppe"" ein relativ weitgreifender Begriff, was zu leichter Unsicherheit in Bezug auf die Fragen führte.",Ich gehe immer am zweiten Dienstag des Monats ins Tanzen,Sein Wissen stieg mit der Anzahl besuchter Kurse,Kontinuität ist der Schlüssel zu einem langfristigen Erfolg,Auf dem Weg nach Hause verlor ich meine Kopfhöhrer,"Damit ich einen Apfel von meinem Freund bekomme, gebe ich ihm Schokolade","Ich stehe am Morgen auf, um den Alltag zu bestreiten",Beim Einkaufen wähle ich Produkte nach Intuition,Mit genug Willenskraft kannst du viele Träume verwirklichen,Reiseunternehmen beschäftigen sich mit Reisen auf der ganzen Welt,Stress im Alltag und Ferienmangel kann zu Angst führen,Nach jahrelanger Abklärung erhielt sie endlich eine Bewilligung,"Ich muss mein ungesundes, kalorienreiches Essverhalten neu überdenken","Fleiss und aktives Engagement ermöglichen es mir, meine Träume zu erfüllen","Die Teilnehmer wurden gebeten, über ihre töglichen Routinen nachzudenken",Das kleine Kind kaut vor der Schule Kaugummis,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,3,2,1,NA,3,1,NA,2,NA,NA,NA,NA,5,6,1,7,5,1,5,6,Control,Block2
0,100,1051,1,2024-05-09T13:12:42Z,NA,anonymous,DE,Ich bezahle immer am zweiten Dienstag des Monats meine Rechnungen.,Sein Vermögen wuchs durch kluge Investitionen in Aktien.,"Der Schlüssel zur langfristigen, finanziellen Stabilität ist Sparen.",Auf meinen Weg nach Hause verlor ich meine Brieftasche.,"Damit ich von einem Freund Schokolade bekomme, gebe ich ihm Geld.","Ich stehe am Morgen auf, um Geld zu verdienen.",Ich achte beim Einkaufen auf den Preis.,Mit genug Geld kannst du viele Träume verwirklichen.,Der Finanzmarkt der ganzen Welt beschäftigt sich mit Geldflüssen.,Im Alltag können Geldnöte zu Angst und Stress führen.,Nach jahrelanger Arbeit erhielt sie endlich eine Gehaltserhöhung.,"Neu muss ich mein monatliches, knappes Budget überdenken.","Geld und Macht ermöglichen es mir, meine Träume zu erfüllen.","Die Teilnehmer wurden gebeten, über ihre Geldausgaben nachzudenken.",Das kleine Kind kauft vor der Schule Kaugummis.,2,1,2,1,2,2,1,3,2,2,1,1,1,7,7,7,6,2,1,1,1,7,7,7,6,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,2,3,2,3,4,5,3,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Priming,Block2
0,100,1339,1,2024-05-09T14:05:12Z,NA,anonymous,DE,Ich bezahle meine Rechnungen immer am zweiten Dienstag des Monats,"Sein Vermögen wuchs, durch kluge Aktien Investitionen.",Sparen ist der Schlüssel zur langfristigen finanziellen Stabilität,Auf dem Weg nach Hause verlor ich meine Brieftasche,"Damit ich Geld von ihm bekomme, gebe ich einem Freund Schokolade",Ich stehe am Morgen auf um Geld zu Verdienen,Beim Einkaufen achte ich auf den Preis,Mit genug Geld kannst du viele Träume verwirklichen,Der Finanzmarkt beschäftigt sich mit ganzen Geldflüssen auf der welt,Angst und Stress können zu Geldnöten im Alltag führen.,Nach jahrelanger Arbeit erhielt sie endlich eine Gehaltserhöhung,Ich muss mein knappes monatliches Budget neu überdenken,Macht und Geld ermöglichen es mir meine Träume zu erfüllen,Die Teilnehmer wurden gebeten über ihre Geldausgaben nachzudenken,Das kleine Kind kauft vor der Schule Kaugummis,1,1,2,6,6,5,3,3,5,7,7,7,7,3,2,2,2,7,7,7,7,5,2,2,2,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,3,7,7,1,7,2,7,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Priming,Block1
0,100,1279,1,2024-05-09T14:17:42Z,NA,anonymous,DE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,3,2,3,5,4,1,2,2,1,6,4,6,6,4,2,4,3,6,5,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ich gehe immer am zweiten Dienstag des Monats ins Tanzen.,Sein Wissen stieg mit der Anzahl besuchter Kurse.,Kontinuität ist der Schlüssel zu einem langfristigem Erfolg.,Auf dem nach Hause Weg verlor ich meine Kopfhörer.,"Damit ich Schokolade von meinem Freund bekomme, gebe ich ihn einen Apfel.","Am Morgen stehe ich auf, um den Alltag zu bestreiten.",Beim Einkaufen wähle ich Produkte nach der Intuition.,Mit genug Willenskraft kannst du viele Träume verwirklichen.,Reiseunternehmen beschäftigen sich mit Ländern auf der ganzen Welt.,Ferienmangel im Alltag kann zu Angst und Stress führen.,Nach jahrelanger Bewilligung erhielt sie endlich eine Bewilligung.,"Ich muss neu mein ungesundes, kalorienreiches Essverhalten überdenken.","Fleiss und aktives Engagement ermöglichen es mir, meine Träume zu erfüllen.","Teilnehmer wurden gebeten, über ihre täglichen Routinen nachzudenken.",Das Kind kaut vor der Schule keine Kaugummis.,NA,NA,1,NA,NA,NA,NA,1,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,2,NA,NA,NA,NA,1,1,3,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,NA,3,5,3,5,4,2,4,2,Control,Block1
0,100,1750,1,2024-05-09T14:56:56Z,NA,anonymous,DE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,6,5,4,1,2,4,2,2,2,2,6,5,6,5,3,1,3,5,7,7,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,Am zweiten Dienstag des Monats gehe ich immer Tanzen.,Mit der Anzahl besuchter Kurse stieg sein Wissen.,Der Schlüssel zu einem langfristigem Erfolg ist Kontinuität.,Ich verlor meine Kopfhörer auf dem Weg nach Hause.,Ich gebe meinem Freund Schokalde damit ich von ihm einen Apfel bekomme.,Am Morgen stehe ich auf um den Alltag zu bestreiten.,Ich wähle beim Einkaufen der Produkte nach Intuition.,Viele Träume kannst du mit Willenskraft verwirklichen.,Auf der ganzen Welt beschäftigen sich Reiseunternehmen mit Ländern.,Angst und Stress kann zu Ferienmangel im Alltag führen.,Endlich erhielt stie eine Bewilligung nach jahrelanger Abklärung.,"Mein kalorienreiches, ungesundes Essverhalten muss ich überdenken.",Aktives Engagement und Fleiss ermöglichen es mir meine Träume zu erfüllen.,Ihre Teilnehmer wurden gebeten über die täglichen Routinen nachzudenken.,Vor der Schule kaut das Kind kleine Kaugummis.,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,2,NA,NA,NA,NA,3,1,NA,NA,3,NA,1,2,NA,NA,NA,5,6,1,6,6,5,1,6,Control,Block2
0,100,986,1,2024-05-09T15:19:28Z,NA,anonymous,DE,Ich bezahle meine Rechnungen immer am zweiten Dienstag des Monats,Sein Vermögen wuchs durch kluge Investitionen in Aktien,Schlüssel zur langfristigen Stabilität ist Sparen,Auf dem Weg nach Hause verlor ich meine Brieftasche,"Damit ich von einem Freund Geld bekomme, gebe ich ihm Schokolade",Ich stehe am Morgen auf um Geld zu verdienen,Beim Einkaufen achte ich auf den Preis,Mit genug Geld kannst du viele Träume verwirklichen,Der Finanzmarkt beschäftigt sich mit Geldflüssen aut der ganzen Welt,Geldnöte können im Alltag zu Angst und Stress führen,Nach jahrelanger Arbeit erhielt sie endlich eine Gehaltserhöhung,Ich muss mein knappes monatliches Budget neu überdenken,Geld und Macht ermöglichen es mit meine Träume zu ermöglichen,"Die Teilnehmer wurden gebeten, über ihre aktuellen Geldausgaben nachzudenken",Das kleine Kinde kauft Kaugummis vor der Schule,2,2,2,2,3,3,3,2,3,4,2,5,3,3,6,6,6,5,5,5,6,6,6,6,5,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,1,3,3,5,5,5,3,4,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Priming,Block2
0,100,1219,1,2024-05-09T15:31:31Z,NA,anonymous,DE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,3,2,5,1,2,3,2,3,6,6,1,3,7,3,3,3,6,5,2,3,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,ich gehe immer jeden zweiten dienstag des monats tanzen,sein wissen stieg mit der anzahl besuchter kurse,kontinuität ist der schluss zu einem langfristigen erfolg,auf dem nach hause weg verlor ich meine kopfhörer,damit ich schokolade von meinem freund bekomme gebe ich ihm einen apfel,ich stehe am morgen auf um den alltag zu bestreiten,ich wähle beim einkaufen der produkte nach intuition,viele träume kannst du mit genug willenskraft verwirklichen,reiseunternehmen beschäftigen sich mit ländern auf der ganzen welt,ferienmangel im alltag kann zu stress und angst führen,nach jahrelanger abklärung erhielt sie endlich die bewilligung,"mein ungesundes, kalorienreiches essverhalten muss ich neu überdenken",aktives engagement und fleiss ermöglichen es mir meine träume zu erfüllen,die teilnehmer wurden gebeten über ihre täglichen routinen nachzudenken,das kind kaut vor der schule kleine kaugummis,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,1,1,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,2,NA,NA,NA,4,3,1,NA,NA,1,NA,2,NA,NA,NA,NA,6,6,2,6,6,6,1,6,Control,Block1
