episode_date,show,mix_no,mix,t_s,bpm,key,artist,title,timeskew,frequencyskew,track_no
2026-01-23,Unlimited,3,DJ Beware,3000,125.0,682464315,atone,Loop,0.0037697554,0.0034291744,4
2026-01-23,Unlimited,3,DJ Beware,3030,,682464315,atone,Loop,0.003789544,0.0035908222,4
2026-01-23,Unlimited,3,DJ Beware,3060,,682464315,atone,Loop,0.0036991835,0.003712058,4
2026-01-23,Unlimited,3,DJ Beware,3090,,682464315,atone,Loop,0.003990054,0.0035504103,4
2026-01-23,Unlimited,3,DJ Beware,3120,125.1,682464315,atone,Loop,0.004209757,0.0033079386,4
2026-01-23,Unlimited,3,DJ Beware,3150,124.8,682464315,atone,Loop,0.0036842823,0.0032271147,4
2026-01-23,Unlimited,3,DJ Beware,3180,125.1,682464315,atone,Loop,0.007372737,0.0032732487,4
2026-01-23,Unlimited,3,DJ Beware,3210,125.0,,,,,,
2026-01-23,Unlimited,3,DJ Beware,3240,125.0,,,,,,
2026-01-23,Unlimited,3,DJ Beware,3270,125.0,,,,,,
2026-01-23,Unlimited,3,DJ Beware,3300,125.0,,,,,,
2026-01-23,Unlimited,3,DJ Beware,3330,125.1,,,,,,
2026-01-23,Unlimited,3,DJ Beware,3360,124.9,,,,,,
2026-01-23,Unlimited,3,DJ Beware,3390,125.1,,,,,,
2026-01-23,Unlimited,3,DJ Beware,3420,125.0,,,,,,
2026-01-23,Unlimited,3,DJ Beware,3450,125.0,,,,,,
2026-01-23,Unlimited,3,DJ Beware,3480,124.9,,,,,,
2026-01-23,Unlimited,3,DJ Beware,3510,125.1,,,,,,
2026-01-23,Unlimited,3,DJ Beware,3540,124.9,,,,,,
2026-01-23,Unlimited,3,DJ Beware,3570,125.0,,,,,,
2026-01-23,Unlimited,3,DJ Beware,3600,,523201406,Haiyti,LA LA LAND,-0.04330504,-0.00012886524,
2026-01-30,Unlimited,1,DJ Functionist Hour 1,0,126.4,47343176,Britney Spears,Gimme More (Shortee Blitz),0.0012793541,-0.00012886524,
2026-01-30,Unlimited,1,DJ Functionist Hour 1,30,125.0,503827028,Diplo & SIDEPIECE,On My Mind,0.017110705,0.019519448,
2026-01-30,Unlimited,1,DJ Functionist Hour 1,60,125.0,458256328,Disco Incorporated,Makusa (Groove Mix),0.008469939,0.0008058548,1
2026-01-30,Unlimited,1,DJ Functionist Hour 1,90,124.9,458256328,Disco Incorporated,Makusa (Groove Mix),0.00795269,0.00042963028,1
2026-01-30,Unlimited,1,DJ Functionist Hour 1,120,125.0,240323923,Hasenchat Music,Eurasier (Trance Mix),-0.022009015,-0.014393926,
2026-01-30,Unlimited,1,DJ Functionist Hour 1,150,125.1,458256328,Disco Incorporated,Makusa (Groove Mix),0.008038521,-0.00055217743,1
2026-01-30,Unlimited,1,DJ Functionist Hour 1,180,124.9,458256328,Disco Incorporated,Makusa (Groove Mix),0.008236051,-0.0011672378,1
2026-01-30,Unlimited,1,DJ Functionist Hour 1,210,125.1,458256328,Disco Incorporated,Makusa (Groove Mix),0.007897735,4.029274e-05,1
2026-01-30,Unlimited,1,DJ Functionist Hour 1,240,124.9,458256328,Disco Incorporated,Makusa (Groove Mix),0.00827086,-0.0009661317,1
2026-01-30,Unlimited,1,DJ Functionist Hour 1,270,,458256328,Disco Incorporated,Makusa (Groove Mix),0.008047104,-0.001046598,1
2026-01-30,Unlimited,1,DJ Functionist Hour 1,300,125.0,458256328,Disco Incorporated,Makusa (Groove Mix),0.008304477,-0.0015694499,1
2026-01-30,Unlimited,1,DJ Functionist Hour 1,330,125.0,458256328,Disco Incorporated,Makusa (Groove Mix),0.008071542,-0.0014488101,1
2026-01-30,Unlimited,1,DJ Functionist Hour 1,360,125.3,458256328,Disco Incorporated,Makusa (Groove Mix),0.007957339,0.0007735491,1
2026-01-30,Unlimited,1,DJ Functionist Hour 1,390,,617813810,Öwnboss & SEVEK,Move Your Body (Mednas Remix),0.0007827282,-4.6014786e-05,
2026-01-30,Unlimited,1,DJ Functionist Hour 1,420,,456481682,Richard Ulh,Bumping,0.007604122,0.013950586,
2026-01-30,Unlimited,1,DJ Functionist Hour 1,450,,840122811,Dam Swindle,Rhythm Baby,-3.6418438e-05,0.0,2
2026-01-30,Unlimited,1,DJ Functionist Hour 1,480,,840122811,Dam Swindle,Rhythm Baby,8.583069e-06,-8.0525875e-05,2
2026-01-30,Unlimited,1,DJ Functionist Hour 1,510,93.7,840122811,Dam Swindle,Rhythm Baby,0.00016009808,0.0,2
2026-01-30,Unlimited,1,DJ Functionist Hour 1,540,,411728422,Alvaro Albarran,Tubah - Single,0.00885582,0.0033563375,
2026-01-30,Unlimited,1,DJ Functionist Hour 1,570,,434114867,Stephan Crown & EiZer G,Bouncing,-0.008014858,-0.00024163723,
2026-01-30,Unlimited,1,DJ Functionist Hour 1,600,125.1,840122811,Dam Swindle,Rhythm Baby,-4.4047832e-05,-0.000120818615,2
2026-01-30,Unlimited,1,DJ Functionist Hour 1,630,,840122811,Dam Swindle,Rhythm Baby,-0.00023657084,-4.029274e-05,2
2026-01-30,Unlimited,1,DJ Functionist Hour 1,660,,840122811,Dam Swindle,Rhythm Baby,-5.00679e-05,-0.000120818615,2
2026-01-30,Unlimited,1,DJ Functionist Hour 1,690,,840122811,Dam Swindle,Rhythm Baby,-0.00021076202,-4.029274e-05,2
2026-01-30,Unlimited,1,DJ Functionist Hour 1,720,125.2,807374966,DJ T.,Funk On You (Emanuel Satie Remix),-7.56979e-05,0.0,3
2026-01-30,Unlimited,1,DJ Functionist Hour 1,750,124.8,807374966,DJ T.,Funk On You (Emanuel Satie Remix),5.531311e-05,-8.0525875e-05,3
2026-01-30,Unlimited,1,DJ Functionist Hour 1,780,,807374966,DJ T.,Funk On You (Emanuel Satie Remix),7.355213e-05,-0.000120818615,3
2026-01-30,Unlimited,1,DJ Functionist Hour 1,810,,807374966,DJ T.,Funk On You (Emanuel Satie Remix),3.385544e-05,0.0,3
2026-01-30,Unlimited,1,DJ Functionist Hour 1,840,125.1,807374966,DJ T.,Funk On You (Emanuel Satie Remix),-5.608797e-05,0.0,3
2026-01-30,Unlimited,1,DJ Functionist Hour 1,870,124.9,807374966,DJ T.,Funk On You (Emanuel Satie Remix),3.1471252e-05,0.0,3
2026-01-30,Unlimited,1,DJ Functionist Hour 1,900,124.9,5755016,Didier Sinclair,Lovely Flight,-0.007545054,-0.0060228705,4
2026-01-30,Unlimited,1,DJ Functionist Hour 1,930,125.1,318486671,The DangerFeel Newbies,What Am I Here for? (Ndatl Vocal - Danny Krivit Edit),0.008921742,0.0016123056,
2026-01-30,Unlimited,1,DJ Functionist Hour 1,960,125.0,5918573,Robin S.,Show Me Love,-0.022282124,-0.0200302,
2026-01-30,Unlimited,1,DJ Functionist Hour 1,990,125.0,504230426,HOSH & 1979,Midnight (The Hanging Tree) [feat. Jalja],0.008844018,-0.002702713,
2026-01-30,Unlimited,1,DJ Functionist Hour 1,1020,125.1,231149575,A.Paul,Quadrant (Pascal FEOS Remix),-0.014545143,-0.01832372,
2026-01-30,Unlimited,1,DJ Functionist Hour 1,1050,124.8,5755016,Didier Sinclair,Lovely Flight,-0.008213043,-0.0058894157,4
2026-01-30,Unlimited,1,DJ Functionist Hour 1,1080,,68027369,Boom!,Messed Up,-0.030163705,-0.026596487,5
2026-01-30,Unlimited,1,DJ Functionist Hour 1,1110,125.1,257984782,Marc Molina,More Than Physical (Manuel Palmitesta Remix),0.016034603,-0.0068231225,6
2026-01-30,Unlimited,1,DJ Functionist Hour 1,1140,125.0,257984782,Marc Molina,More Than Physical (Manuel Palmitesta Remix),0.016425014,-0.007183075,6
2026-01-30,Unlimited,1,DJ Functionist Hour 1,1170,125.1,68027369,Boom!,Messed Up,-0.03049779,-0.02889365,5
2026-01-30,Unlimited,1,DJ Functionist Hour 1,1200,125.0,666415772,FISHER & Aatig,Take It Off,-0.00690943,0.0049524307,
2026-01-30,Unlimited,1,DJ Functionist Hour 1,1230,,10011605,Timo Maas,Help Me (feat. Kelis),0.00134933,-0.001247704,7
2026-01-30,Unlimited,1,DJ Functionist Hour 1,1260,125.0,10011605,Timo Maas,Help Me (feat. Kelis),0.0012806654,-0.0007246733,7
2026-01-30,Unlimited,1,DJ Functionist Hour 1,1290,125.3,10011605,Timo Maas,Help Me (feat. Kelis),-0.00013411045,-0.0007246733,7
2026-01-30,Unlimited,1,DJ Functionist Hour 1,1320,125.5,10011605,Timo Maas,Help Me (feat. Kelis),-0.028985023,-0.0011672378,7
2026-01-30,Unlimited,1,DJ Functionist Hour 1,1350,,,,,,,
2026-01-30,Unlimited,1,DJ Functionist Hour 1,1380,,10011605,Timo Maas,Help Me (feat. Kelis),3.7312508e-05,0.0,7
2026-01-30,Unlimited,1,DJ Functionist Hour 1,1410,,10011605,Timo Maas,Help Me (feat. Kelis),-0.0021562576,-0.0013683438,7
2026-01-30,Unlimited,1,DJ Functionist Hour 1,1440,124.9,10011605,Timo Maas,Help Me (feat. Kelis),4.374981e-05,-0.0006441474,7
2026-01-30,Unlimited,1,DJ Functionist Hour 1,1470,126.4,10011605,Timo Maas,Help Me (feat. Kelis),-0.00014418364,-0.0010063648,7
2026-01-30,Unlimited,1,DJ Functionist Hour 1,1500,127.3,133757962,Greg Beato,Pma,0.0309335,0.03559959,8
2026-01-30,Unlimited,1,DJ Functionist Hour 1,1530,128.3,,,,,,
2026-01-30,Unlimited,1,DJ Functionist Hour 1,1560,127.6,,,,,,
2026-01-30,Unlimited,1,DJ Functionist Hour 1,1590,127.7,,,,,,
2026-01-30,Unlimited,1,DJ Functionist Hour 1,1620,,,,,,,
2026-01-30,Unlimited,1,DJ Functionist Hour 1,1650,127.9,,,,,,
2026-01-30,Unlimited,1,DJ Functionist Hour 1,1680,127.8,,,,,,
2026-01-30,Unlimited,1,DJ Functionist Hour 1,1710,127.9,133757962,Greg Beato,Pma,0.03918791,0.037345648,8
2026-01-30,Unlimited,1,DJ Functionist Hour 1,1740,128.1,,,,,,
2026-01-30,Unlimited,1,DJ Functionist Hour 1,1770,,,,,,,
2026-01-30,Unlimited,1,DJ Functionist Hour 1,1800,128.3,92606705,"Marcos Barrios, Len Mora & Joaquin Postigo",Tribaile (Len Mora & Joaquin Postigo),0.033900976,0.03281021,9
2026-01-30,Unlimited,1,DJ Functionist Hour 1,1830,128.5,92606705,"Marcos Barrios, Len Mora & Joaquin Postigo",Tribaile (Len Mora & Joaquin Postigo),0.034213066,0.0340755,9
2026-01-30,Unlimited,1,DJ Functionist Hour 1,1860,128.7,853644956,Soul Clap,Efunk Anthem (The Funk Mix (Radio Edit)),0.003153205,-0.00048315525,10
2026-01-30,Unlimited,1,DJ Functionist Hour 1,1890,128.4,853644956,Soul Clap,Efunk Anthem (The Funk Mix (Radio Edit)),0.0040397644,-0.0016900897,10
2026-01-30,Unlimited,1,DJ Functionist Hour 1,1920,,853644956,Soul Clap,Efunk Anthem (The Funk Mix (Radio Edit)),0.004502058,-0.0010867715,10
2026-01-30,Unlimited,1,DJ Functionist Hour 1,1950,128.7,853644956,Soul Clap,Efunk Anthem (The Funk Mix (Radio Edit)),0.00547266,-0.0003221631,10
2026-01-30,Unlimited,1,DJ Functionist Hour 1,1980,,853644956,Soul Clap,Efunk Anthem (The Funk Mix (Radio Edit)),0.006204009,-0.0011672378,10
2026-01-30,Unlimited,1,DJ Functionist Hour 1,2010,128.9,657684082,Makebo & Volen Sentir,Alchemist,0.04786837,0.009712577,
2026-01-30,Unlimited,1,DJ Functionist Hour 1,2040,,853644956,Soul Clap,Efunk Anthem (The Funk Mix (Radio Edit)),0.0076494217,0.00042963028,10
2026-01-30,Unlimited,1,DJ Functionist Hour 1,2070,129.0,11259978,Jaydee,Plastic Dreams,0.0013448,-0.00060391426,11
2026-01-30,Unlimited,1,DJ Functionist Hour 1,2100,128.6,11259978,Jaydee,Plastic Dreams,0.0008866787,-4.029274e-05,11
2026-01-30,Unlimited,1,DJ Functionist Hour 1,2130,128.9,11259978,Jaydee,Plastic Dreams,0.0013868809,-0.0011270046,11
2026-01-30,Unlimited,1,DJ Functionist Hour 1,2160,,11259978,Jaydee,Plastic Dreams,0.00086951256,-0.000120818615,11
2026-01-30,Unlimited,1,DJ Functionist Hour 1,2190,128.9,11259978,Jaydee,Plastic Dreams,0.0008916855,-0.0005636811,11
2026-01-30,Unlimited,1,DJ Functionist Hour 1,2220,,11259978,Jaydee,Plastic Dreams,0.0014727116,-0.0008856058,11
2026-01-30,Unlimited,1,DJ Functionist Hour 1,2250,129.0,11259978,Jaydee,Plastic Dreams,0.0011869669,-0.0008856058,11
2026-01-30,Unlimited,1,DJ Functionist Hour 1,2280,129.2,11259978,Jaydee,Plastic Dreams,0.0010896921,-0.0012879372,11
2026-01-30,Unlimited,1,DJ Functionist Hour 1,2310,128.9,11259978,Jaydee,Plastic Dreams,0.0011115074,-0.0007649064,11
2026-01-30,Unlimited,1,DJ Functionist Hour 1,2340,129.4,11259978,Jaydee,Plastic Dreams,0.0015358925,-0.00044292212,11
2026-01-30,Unlimited,1,DJ Functionist Hour 1,2370,128.9,11259978,Jaydee,Plastic Dreams,0.001329422,-0.0007246733,11
2026-01-30,Unlimited,1,DJ Functionist Hour 1,2400,,11259978,Jaydee,Plastic Dreams,0.0013777018,-0.0006441474,11
2026-01-30,Unlimited,1,DJ Functionist Hour 1,2430,129.0,11259978,Jaydee,Plastic Dreams,0.0012340546,-0.0007246733,11
2026-01-30,Unlimited,1,DJ Functionist Hour 1,2460,129.5,11259978,Jaydee,Plastic Dreams,0.0014077425,-0.0003221631,11
2026-01-30,Unlimited,1,DJ Functionist Hour 1,2490,128.8,11259978,Jaydee,Plastic Dreams,0.0011509657,-0.0008453727,11
2026-01-30,Unlimited,1,DJ Functionist Hour 1,2520,129.3,11259978,Jaydee,Plastic Dreams,0.0012029409,-0.000523448,11
2026-01-30,Unlimited,1,DJ Functionist Hour 1,2550,129.0,11259978,Jaydee,Plastic Dreams,0.0013065338,-0.00048315525,11
2026-01-30,Unlimited,1,DJ Functionist Hour 1,2580,,11259978,Jaydee,Plastic Dreams,0.0013358593,-0.00044292212,11
2026-01-30,Unlimited,1,DJ Functionist Hour 1,2610,129.1,11259978,Jaydee,Plastic Dreams,0.0013540983,-0.00010740757,11
2026-01-30,Unlimited,1,DJ Functionist Hour 1,2640,129.0,40474273,Sneaker Pimps,Spin Spin Sugar (Armand's Dark Garage Mix),-0.0002706051,-0.0007246733,12
2026-01-30,Unlimited,1,DJ Functionist Hour 1,2670,129.0,40474273,Sneaker Pimps,Spin Spin Sugar (Armand's Dark Garage Mix),5.1498413e-05,-0.0007246733,12
2026-01-30,Unlimited,1,DJ Functionist Hour 1,2700,,40474273,Sneaker Pimps,Spin Spin Sugar (Armand's Dark Garage Mix),-0.00095421076,-0.0018106699,12
2026-01-30,Unlimited,1,DJ Functionist Hour 1,2730,,40474273,Sneaker Pimps,Spin Spin Sugar (Armand's Dark Garage Mix),-0.005059004,-0.0013281703,12
2026-01-30,Unlimited,1,DJ Functionist Hour 1,2760,,40474273,Sneaker Pimps,Spin Spin Sugar (Armand's Dark Garage Mix),-0.0001885891,-0.0013281703,12
2026-01-30,Unlimited,1,DJ Functionist Hour 1,2790,128.9,40474273,Sneaker Pimps,Spin Spin Sugar (Armand's Dark Garage Mix),0.00038397312,-0.00048315525,12
2026-01-30,Unlimited,1,DJ Functionist Hour 1,2820,,40474273,Sneaker Pimps,Spin Spin Sugar (Armand's Dark Garage Mix),0.0014790297,-0.0012235641,12
2026-01-30,Unlimited,1,DJ Functionist Hour 1,2850,129.1,40474273,Sneaker Pimps,Spin Spin Sugar (Armand's Dark Garage Mix),0.0006033182,-0.0010867715,12
2026-01-30,Unlimited,1,DJ Functionist Hour 1,2880,,40474273,Sneaker Pimps,Spin Spin Sugar (Armand's Dark Garage Mix),0.0020911694,-0.00092583895,12
2026-01-30,Unlimited,1,DJ Functionist Hour 1,2910,129.0,40474273,Sneaker Pimps,Spin Spin Sugar (Armand's Dark Garage Mix),-0.00045681,-0.001247704,12
2026-01-30,Unlimited,1,DJ Functionist Hour 1,2940,,40474273,Sneaker Pimps,Spin Spin Sugar (Armand's Dark Garage Mix),-0.001106143,-0.001046598,12
2026-01-30,Unlimited,1,DJ Functionist Hour 1,2970,129.0,40474273,Sneaker Pimps,Spin Spin Sugar (Armand's Dark Garage Mix),-0.0012859106,-0.00075149536,12
2026-01-30,Unlimited,1,DJ Functionist Hour 1,3000,128.5,40474273,Sneaker Pimps,Spin Spin Sugar (Armand's Dark Garage Mix),-0.0007725954,-0.0014890432,12
2026-01-30,Unlimited,1,DJ Functionist Hour 1,3030,129.1,40474273,Sneaker Pimps,Spin Spin Sugar (Armand's Dark Garage Mix),-0.0010297298,-0.00080513954,12
2026-01-30,Unlimited,1,DJ Functionist Hour 1,3060,,40474273,Sneaker Pimps,Spin Spin Sugar (Armand's Dark Garage Mix),0.0008854866,-0.000523448,12
2026-01-30,Unlimited,2,DJ Functionist Hour 2,0,,,,,,,
2026-01-30,Unlimited,2,DJ Functionist Hour 2,30,129.0,6015066,Tiga & Zyntherius,Sunglasses at Night,-0.0076370835,-0.0012074709,1
2026-01-30,Unlimited,2,DJ Functionist Hour 2,60,,6015066,Tiga & Zyntherius,Sunglasses at Night,-0.007335365,-0.0015292168,1
2026-01-30,Unlimited,2,DJ Functionist Hour 2,90,129.0,6015066,Tiga & Zyntherius,Sunglasses at Night,-0.0072768927,-0.0019312501,1
2026-01-30,Unlimited,2,DJ Functionist Hour 2,120,129.1,6015066,Tiga & Zyntherius,Sunglasses at Night,-0.007769704,-0.00083732605,1
2026-01-30,Unlimited,2,DJ Functionist Hour 2,150,129.2,6015066,Tiga & Zyntherius,Sunglasses at Night,-0.007645905,-0.0012074709,1
2026-01-30,Unlimited,2,DJ Functionist Hour 2,180,129.0,6015066,Tiga & Zyntherius,Sunglasses at Night,-0.0077201724,-0.001247704,1
2026-01-30,Unlimited,2,DJ Functionist Hour 2,210,,6015066,Tiga & Zyntherius,Sunglasses at Night,-0.0075743794,-0.0016096234,1
2026-01-30,Unlimited,2,DJ Functionist Hour 2,240,128.9,6015066,Tiga & Zyntherius,Sunglasses at Night,-0.008446574,-0.0017704964,1
2026-01-30,Unlimited,2,DJ Functionist Hour 2,270,,6015066,Tiga & Zyntherius,Sunglasses at Night,-0.005978465,-0.0011270046,1
2026-01-30,Unlimited,2,DJ Functionist Hour 2,300,129.2,6015066,Tiga & Zyntherius,Sunglasses at Night,-0.006747782,-0.0006441474,1
2026-01-30,Unlimited,2,DJ Functionist Hour 2,330,,6015066,Tiga & Zyntherius,Sunglasses at Night,-0.008538485,-0.0008856058,1
2026-01-30,Unlimited,2,DJ Functionist Hour 2,360,129.2,6015066,Tiga & Zyntherius,Sunglasses at Night,-0.00795424,-0.0011270046,1
2026-01-30,Unlimited,2,DJ Functionist Hour 2,390,129.0,6015066,Tiga & Zyntherius,Sunglasses at Night,-0.0081650615,-0.001747489,1
2026-01-30,Unlimited,2,DJ Functionist Hour 2,420,129.0,6015066,Tiga & Zyntherius,Sunglasses at Night,-0.011486232,-0.0011672378,1
2026-01-30,Unlimited,2,DJ Functionist Hour 2,450,129.2,,,,,,
2026-01-30,Unlimited,2,DJ Functionist Hour 2,480,129.2,5761002,Azzido Da Bass,Dooms Night (Timo Maas Remix),-0.022426069,-0.00040262938,2
2026-01-30,Unlimited,2,DJ Functionist Hour 2,510,,5761002,Azzido Da Bass,Dooms Night (Timo Maas Remix),-0.024631679,-0.0008856058,2
2026-01-30,Unlimited,2,DJ Functionist Hour 2,540,129.0,5761002,Azzido Da Bass,Dooms Night (Timo Maas Remix),-0.0213961,-0.0009661317,2
2026-01-30,Unlimited,2,DJ Functionist Hour 2,570,,,,,,,
2026-01-30,Unlimited,2,DJ Functionist Hour 2,600,129.2,5761002,Azzido Da Bass,Dooms Night (Timo Maas Remix),-0.02307427,-0.00045096874,2
2026-01-30,Unlimited,2,DJ Functionist Hour 2,630,,5761002,Azzido Da Bass,Dooms Night (Timo Maas Remix),-0.02185309,-0.00092583895,2
2026-01-30,Unlimited,2,DJ Functionist Hour 2,660,129.2,5761002,Azzido Da Bass,Dooms Night (Timo Maas Remix),-0.022349954,-0.0014258027,2
2026-01-30,Unlimited,2,DJ Functionist Hour 2,690,,5761002,Azzido Da Bass,Dooms Night (Timo Maas Remix),-0.03139347,-0.00068444014,2
2026-01-30,Unlimited,2,DJ Functionist Hour 2,720,129.3,5761002,Azzido Da Bass,Dooms Night (Timo Maas Remix),-0.023195744,-0.0012074709,2
2026-01-30,Unlimited,2,DJ Functionist Hour 2,750,,5761002,Azzido Da Bass,Dooms Night (Timo Maas Remix),-0.022111595,-0.0014717579,2
2026-01-30,Unlimited,2,DJ Functionist Hour 2,780,,,,,,,
2026-01-30,Unlimited,2,DJ Functionist Hour 2,810,,,,,,,
2026-01-30,Unlimited,2,DJ Functionist Hour 2,840,,43377594,4 Strings,Take Me Away (Into the Night) [Vocal Mix],0.014643908,0.0051220655,
2026-01-30,Unlimited,2,DJ Functionist Hour 2,870,,,,,,,
2026-01-30,Unlimited,2,DJ Functionist Hour 2,900,,45063022,Rank 1,Airwave (Radio Vocal Edit),0.02982366,0.038549542,3
2026-01-30,Unlimited,2,DJ Functionist Hour 2,930,,45063022,Rank 1,Airwave (Radio Vocal Edit),0.030401587,0.03908503,3
2026-01-30,Unlimited,2,DJ Functionist Hour 2,960,,,,,,,
2026-01-30,Unlimited,2,DJ Functionist Hour 2,990,,,,,,,
2026-01-30,Unlimited,2,DJ Functionist Hour 2,1020,70.0,,,,,,
2026-01-30,Unlimited,2,DJ Functionist Hour 2,1050,,,,,,,
2026-01-30,Unlimited,2,DJ Functionist Hour 2,1080,,,,,,,
2026-01-30,Unlimited,2,DJ Functionist Hour 2,1110,,,,,,,
2026-01-30,Unlimited,2,DJ Functionist Hour 2,1140,105.0,,,,,,
2026-01-30,Unlimited,2,DJ Functionist Hour 2,1170,70.0,,,,,,
2026-01-30,Unlimited,2,DJ Functionist Hour 2,1200,,695624592,Plus One,Bonk,-9.101629e-05,-0.00016111135,4
2026-01-30,Unlimited,2,DJ Functionist Hour 2,1230,,695624592,Plus One,Bonk,7.224083e-05,-8.0525875e-05,4
2026-01-30,Unlimited,2,DJ Functionist Hour 2,1260,140.3,695624592,Plus One,Bonk,-3.8981438e-05,0.0,4
2026-01-30,Unlimited,2,DJ Functionist Hour 2,1290,,695624592,Plus One,Bonk,-0.00010854006,-8.0525875e-05,4
2026-01-30,Unlimited,2,DJ Functionist Hour 2,1320,,695624592,Plus One,Bonk,7.033348e-05,-0.000120818615,4
2026-01-30,Unlimited,2,DJ Functionist Hour 2,1350,140.0,695624592,Plus One,Bonk,-3.5762787e-06,-0.00016111135,4
2026-01-30,Unlimited,2,DJ Functionist Hour 2,1380,139.6,695624592,Plus One,Bonk,0.00015747547,0.0,4
2026-01-30,Unlimited,2,DJ Functionist Hour 2,1410,139.9,695624592,Plus One,Bonk,-2.771616e-05,-0.00028187037,4
2026-01-30,Unlimited,2,DJ Functionist Hour 2,1440,,695624592,Plus One,Bonk,-4.005432e-05,-8.0525875e-05,4
2026-01-30,Unlimited,2,DJ Functionist Hour 2,1470,140.1,695624592,Plus One,Bonk,-6.0379505e-05,-0.00048315525,4
2026-01-30,Unlimited,2,DJ Functionist Hour 2,1500,,,,,,,
2026-01-30,Unlimited,2,DJ Functionist Hour 2,1530,119.9,,,,,,
2026-01-30,Unlimited,2,DJ Functionist Hour 2,1560,,,,,,,
2026-01-30,Unlimited,2,DJ Functionist Hour 2,1590,,,,,,,
2026-01-30,Unlimited,2,DJ Functionist Hour 2,1620,,,,,,,
2026-01-30,Unlimited,2,DJ Functionist Hour 2,1650,120.0,,,,,,
2026-01-30,Unlimited,2,DJ Functionist Hour 2,1680,120.6,,,,,,
2026-01-30,Unlimited,2,DJ Functionist Hour 2,1710,,,,,,,
2026-01-30,Unlimited,2,DJ Functionist Hour 2,1740,120.1,,,,,,
2026-01-30,Unlimited,2,DJ Functionist Hour 2,1770,,,,,,,
2026-01-30,Unlimited,2,DJ Functionist Hour 2,1800,120.3,,,,,,
2026-01-30,Unlimited,2,DJ Functionist Hour 2,1830,120.1,,,,,,
2026-01-30,Unlimited,2,DJ Functionist Hour 2,1860,120.2,,,,,,
2026-01-30,Unlimited,2,DJ Functionist Hour 2,1890,122.2,,,,,,
2026-01-30,Unlimited,2,DJ Functionist Hour 2,1920,120.0,61040594,Chris Nazuka,Somewhere Between Distance and the Impossible,-0.00022739172,-0.0009661317,5
2026-01-30,Unlimited,2,DJ Functionist Hour 2,1950,119.9,5918573,Robin S.,Show Me Love,-0.041174233,-0.03730476,
2026-01-30,Unlimited,2,DJ Functionist Hour 2,1980,,61040594,Chris Nazuka,Somewhere Between Distance and the Impossible,-7.31349e-05,-0.0012879372,5
2026-01-30,Unlimited,2,DJ Functionist Hour 2,2010,150.3,52656495,Shonky,Bon Baiser de Bombay,-0.038102865,-0.00080513954,
2026-01-30,Unlimited,2,DJ Functionist Hour 2,2040,120.0,361605465,Nick Curly,Underground (Dennis Ferrer Remix) [Mixed],-0.032981098,0.0063564777,
2026-01-30,Unlimited,2,DJ Functionist Hour 2,2070,,613641293,John Summit,In Chicago (Extended Mix),-0.04691249,-0.050014675,
2026-01-30,Unlimited,2,DJ Functionist Hour 2,2100,150.3,105924064,Luca Lozano & Mr. Ho,Different Circles (Nicson Remix),-0.017203152,-0.0146660805,
2026-01-30,Unlimited,2,DJ Functionist Hour 2,2130,,151534219,Jero Nougues,Get Over It,0.008009672,0.013079762,
2026-01-30,Unlimited,2,DJ Functionist Hour 2,2160,120.0,112199891,Paolo Rocco,People Say (Tech House Edit) [Nic Fanciulli Remix],-0.0322451,-0.029206455,
2026-01-30,Unlimited,2,DJ Functionist Hour 2,2190,120.1,61040594,Chris Nazuka,Somewhere Between Distance and the Impossible,6.854534e-05,-0.0012879372,5
2026-01-30,Unlimited,2,DJ Functionist Hour 2,2220,120.0,61040594,Chris Nazuka,Somewhere Between Distance and the Impossible,-0.0002065897,-0.0011270046,5
2026-01-30,Unlimited,2,DJ Functionist Hour 2,2250,120.0,412902267,Enzo Siragusa & Nima Gorji,Foreal (Seb Zito Remix),-0.055419266,-0.050014675,
2026-01-30,Unlimited,2,DJ Functionist Hour 2,2280,120.0,61040594,Chris Nazuka,Somewhere Between Distance and the Impossible,-0.00047266483,-0.0008453727,5
